1426532
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,52,15,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,13,6,8,0,9,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,5,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,11,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,10,26,9,1,2,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,13,7,3,3,6,2,0,1,8,1,0,0,0,0,0,0,0,0,0,1,0,2,3,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,4,4,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,9,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,6,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,41,27,10,2,18,0,0,0,0,0,0,0,0,0,0,0,0,26,110,11,4,11,10,11,5,3,0,0,0,0,0,1,0,1,1,0,1,29,36,33,8,35,9,1,14,24,0,1,0,0,0,0,0,0,3,0,1,2,17,6,10,11,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,79,1,10,16,15,3,5,14,1,1,0,0,0,0,0,0,0,0,0,5,1,0,3,4,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,9,16,12,1,4,0,1,0,0,0,0,0,0,0,1,0,0,2,0,9,19,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,15,51,26,9,1,12,0,0,0,0,0,0,0,0,0,0,0,1,27,113,10,9,2,5,9,1,0,0,0,0,0,0,0,0,0,1,0,1,29,34,35,5,23,5,3,26,25,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,20,1,3,0,5,2,0,1,0,0,0,0,0,0,0,0,0,55,1,2,11,9,1,6,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,2,4,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,4,15,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,32,6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,17,48,18,9,4,9,0,0,1,0,0,0,0,0,1,0,0,4,36,114,10,6,5,9,11,4,0,0,0,1,0,0,0,0,0,0,0,1,27,28,36,5,31,2,1,12,19,0,0,0,0,0,0,0,0,0,0,0,1,13,10,7,14,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,57,0,2,11,10,2,5,8,0,0,0,0,0,0,0,0,0,0,0,6,0,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,11,14,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,25,5,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,6,14,30,11,18,1,3,0,0,0,0,0,0,0,0,1,0,1,6,31,84,10,3,1,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,35,23,34,5,25,0,1,9,21,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,13,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,5,6,3,4,10,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7,8,7,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,1,61,44,6,2,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,21,8,13,6,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,0,2,13,5,0,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,55,7,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,4,10,1,11,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,6,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15,2,3,3,4,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
